,CountryName,CountryCode,IndicatorName,IndicatorCode,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
250,Uruguay,URY,GNI,NY.GNP.PCAP.CD,7120.0,6550.0,5170.0,4260.0,4140.0,4730.0,5400.0,6390.0,7720.0,8820.0,10460.0,12090.0,13360.0,15360.0,15830.0,15670.0,15490.0,15990.0,17390.0,17940.0,15950.0,16080.0
251,United States,USA,GNI,NY.GNP.PCAP.CD,35960.0,36700.0,37310.0,39750.0,43510.0,46180.0,47830.0,48500.0,49100.0,47870.0,49150.0,50620.0,52790.0,53990.0,55800.0,56620.0,57140.0,59220.0,63460.0,66130.0,64650.0,70930.0
252,Uzbekistan,UZB,GNI,NY.GNP.PCAP.CD,630.0,560.0,450.0,420.0,460.0,530.0,610.0,770.0,980.0,1150.0,1410.0,1730.0,2160.0,2430.0,2600.0,2740.0,2790.0,2470.0,2110.0,1870.0,1740.0,1960.0
253,St. Vincent and the Grenadines,VCT,GNI,NY.GNP.PCAP.CD,3380.0,3650.0,4010.0,4430.0,4810.0,5080.0,5610.0,6070.0,6420.0,6570.0,6350.0,6430.0,6760.0,7030.0,6910.0,7160.0,7540.0,7760.0,8370.0,8580.0,8260.0,8720.0
257,Vietnam,VNM,GNI,NY.GNP.PCAP.CD,380.0,400.0,420.0,470.0,540.0,640.0,730.0,840.0,990.0,1120.0,1370.0,1630.0,1980.0,2200.0,2400.0,2480.0,2580.0,2720.0,3060.0,3340.0,3450.0,3590.0
258,Vanuatu,VUT,GNI,NY.GNP.PCAP.CD,1370.0,1320.0,1180.0,1310.0,1530.0,1710.0,1920.0,2020.0,2360.0,2430.0,2510.0,2710.0,2750.0,2930.0,2930.0,2770.0,2780.0,2860.0,3120.0,3400.0,3180.0,3240.0
259,World,WLD,GNI,NY.GNP.PCAP.CD,5494.792997,5470.219809,5424.93541,5819.245473,6631.751657,7344.58726,7830.153392,8343.553584,8942.02155,8977.705569,9413.15523,9880.776219,10462.0104,10829.50404,10944.31516,10585.26274,10329.21988,10407.20908,11094.05155,11496.20945,11037.654,12023.20046
263,South Africa,ZAF,GNI,NY.GNP.PCAP.CD,3280.0,3080.0,2890.0,3180.0,4070.0,5480.0,6180.0,6510.0,6560.0,6420.0,6810.0,7700.0,8320.0,8050.0,7340.0,6550.0,5960.0,5950.0,6390.0,6730.0,6090.0,6530.0
264,Zambia,ZMB,GNI,NY.GNP.PCAP.CD,350.0,360.0,380.0,420.0,480.0,580.0,730.0,910.0,1180.0,1270.0,1330.0,1390.0,1660.0,1720.0,1760.0,1540.0,1340.0,1270.0,1400.0,1390.0,1130.0,1030.0
265,Zimbabwe,ZWE,GNI,NY.GNP.PCAP.CD,360.0,390.0,370.0,340.0,320.0,330.0,290.0,250.0,130.0,440.0,650.0,950.0,1120.0,1200.0,1210.0,1220.0,1200.0,1170.0,1550.0,1450.0,1460.0,1530.0
1,Africa Eastern and Southern,AFE,Inflation,FP.CPI.TOTL.ZG,8.601485149,5.840353983,8.763753664,7.44970014,5.023420686,8.558038022,8.898163802,8.450774806,12.56664466,8.954218024,5.537537916,8.97120641,9.158707155,5.750981334,5.37028961,5.250170864,6.571396422,6.399343416,4.720811389,4.12024587,6.362960553,6.079327542
3,Africa Western and Central,AFW,Inflation,FP.CPI.TOTL.ZG,2.530775167,4.36152914,3.188693302,1.760904101,0.694336306,5.631633514,4.415899842,3.60736768,8.452976233,3.282440376,1.784844205,4.018699075,4.578374635,2.439200761,1.75805196,2.130268062,1.494563664,1.764634952,1.784049948,1.758565176,2.437608822,3.837868028
4,Angola,AGO,Inflation,FP.CPI.TOTL.ZG,324.9968716,152.5610225,108.8974361,98.22414366,43.54210675,22.95351385,13.30521018,12.25149745,12.47582913,13.73028393,14.46965649,13.48246792,10.27790492,8.777814293,7.280387304,9.353839725,30.69895786,29.84257779,19.63059436,17.07970441,22.27156431,25.75426565
5,Albania,ALB,Inflation,FP.CPI.TOTL.ZG,0.050018136,3.10758827,7.770525834,0.484002612,2.280019169,2.366581957,2.370728319,2.932682482,3.320870904,2.266922095,3.626046956,3.429123247,2.031592684,1.937620802,1.625865044,3.501208355,-0.36731721,2.060598459,2.028059631,1.41109079,1.620886617,2.041471631
7,Arab World,ARB,Inflation,FP.CPI.TOTL.ZG,1.853790353,1.772204374,1.83299389,2.712592475,3.63228005,3.493685346,3.544985916,4.74390639,11.27066524,2.920897118,3.911061955,4.753163889,4.611844322,3.238108339,2.773516131,1.814077239,2.068840361,1.966825578,2.45814158,1.091848027,1.777407838,3.423629476
10,Armenia,ARM,Inflation,FP.CPI.TOTL.ZG,-0.790883769,3.145904647,1.060049293,4.721553366,6.961261359,0.638928002,2.892356625,4.407360896,8.949953354,3.406766827,8.176361385,7.650008079,2.558020078,5.789667785,2.981308689,3.731691193,-1.403607559,0.969553269,2.52023382,1.443446608,1.211435778,7.184836294
12,Antigua and Barbuda,ATG,Inflation,FP.CPI.TOTL.ZG,0.771779797,1.402796636,2.407658013,1.993530552,2.030077579,2.098751967,1.787785374,1.416052594,5.333806398,-0.550159996,3.370025402,3.456749672,3.376880443,1.059497824,1.089441574,0.968993459,-0.489437796,2.43248789,1.207157934,1.431355982,0.625989707,2.062996385
13,Australia,AUS,Inflation,FP.CPI.TOTL.ZG,4.457435148,4.407135362,2.981574539,2.732595966,2.343255225,2.691831683,3.555287737,2.327611289,4.35029855,1.771117166,2.918340027,3.303850156,1.762780156,2.449888641,2.487922705,1.508366722,1.276990945,1.948647409,1.911400944,1.610767873,0.846905537,2.863910422
14,Austria,AUT,Inflation,FP.CPI.TOTL.ZG,2.344862854,2.650000773,1.810357878,1.355553709,2.06120618,2.299137856,1.441548511,2.168555288,3.215950332,0.506308828,1.81353439,3.286579149,2.485675622,2.000156169,1.60581183,0.896563335,0.891591753,2.081269114,1.998379814,1.530895642,1.381910634,2.766666667
15,Azerbaijan,AZE,Inflation,FP.CPI.TOTL.ZG,1.805003037,1.547195902,2.77116472,2.23386493,6.708930428,9.679507319,8.328924829,16.69975496,20.84908718,1.45704836,5.726872247,7.858333333,1.066213397,2.415717453,1.373441815,4.027685737,12.44337486,12.93591842,2.268546904,2.610571828,2.75980947,6.650299127
16,Burundi,BDI,Inflation,FP.CPI.TOTL.ZG,24.43202421,9.296187713,-1.365680053,10.64746457,8.176429375,13.25206992,2.745420002,8.412062858,24.40695104,10.55543553,6.493265915,9.59216606,18.16104531,7.937958075,4.405352342,5.544688913,5.557689614,16.0525353,-2.814698077,-0.686772171,7.321106434,8.404538451
17,Belgium,BEL,Inflation,FP.CPI.TOTL.ZG,2.544517762,2.469258231,1.645214362,1.588964,2.097283112,2.781432637,1.791207701,1.8230563,4.489444205,-0.053145674,2.189299204,3.532082107,2.839663434,1.11309594,0.340002833,0.561429153,1.973852647,2.12597086,2.053164999,1.43681957,0.740791812,2.440248511
18,Benin,BEN,Inflation,FP.CPI.TOTL.ZG,4.165404423,3.984295478,2.489162355,1.487242461,0.873890831,5.364520858,3.782176965,1.298068133,7.947298761,0.896072356,2.207835325,2.704239077,6.744682533,0.428888889,-0.548757551,0.218785924,-0.794050174,1.769412474,0.644803622,-0.705026635,3.022721197,1.733539627
19,Burkina Faso,BFA,Inflation,FP.CPI.TOTL.ZG,-0.304212168,5.007432908,2.175694807,2.034565741,-0.400228702,6.415040184,2.333108564,-0.230627306,10.6597979,2.608176664,-0.764230735,2.759767249,3.818152403,0.533738507,-0.258089518,0.724838981,0.441041448,1.482998972,1.955943027,-3.23338934,1.884439938,3.653532872
20,Bangladesh,BGD,Inflation,FP.CPI.TOTL.ZG,2.208256209,2.007173742,3.332564933,5.668707734,7.587536385,7.046618162,6.765261171,9.106984969,8.901944895,5.423472362,8.126676392,11.39516516,6.217504221,7.530406409,6.991638892,6.19428023,5.513525727,5.702070157,5.543621395,5.591996399,5.691074747,5.545654308
21,Bulgaria,BGR,Inflation,FP.CPI.TOTL.ZG,10.31626213,7.360939272,5.810143657,2.348641696,6.147130742,5.038838071,7.261594628,8.40253419,12.3487196,2.753202239,2.438990605,4.219903466,2.954568298,0.890093541,-1.418183803,-0.104633261,-0.798649886,2.061596194,2.814544738,3.103729448,1.672440969,3.297744353
22,Bahrain,BHR,Inflation,FP.CPI.TOTL.ZG,-0.704852953,-1.207571802,-0.495540139,1.593625498,2.352941176,2.586206897,2.007469655,3.256666667,3.526003164,2.795512836,1.961884683,-0.400040697,2.7573967,3.300011569,2.647553212,1.848627424,2.786793476,1.386718306,2.08766938,1.005820047,-2.317706293,-0.606319385
23,"Bahamas, The",BHS,Inflation,FP.CPI.TOTL.ZG,1.606329417,2.044989775,2.173577925,3.025045263,0.981914037,1.591606181,2.389826274,2.492577949,4.489559954,2.062734735,1.344027384,3.198781417,1.97336756,0.722414785,1.513756431,1.861483029,-0.34637693,1.518207007,2.265863467,2.491235274,0.038521098,2.904912629
25,Belarus,BLR,Inflation,FP.CPI.TOTL.ZG,168.6202359,61.13493316,42.53754813,28.39783991,18.10824249,10.33887945,6.997129035,8.426752735,14.83787648,12.94565634,7.735748043,53.22869831,59.21973602,18.31226104,18.11955435,13.53448976,11.83658077,6.031837252,4.872302206,5.59815595,5.548143575,9.460283896
26,Belize,BLZ,Inflation,FP.CPI.TOTL.ZG,3.067439669,3.651417866,4.240266607,2.318082747,6.394430997,-1.104310444,-7.113767713,2.318082746,6.394431003,-1.104310449,0.917977379,1.602056156,1.300580745,0.509747769,1.201399645,-0.861584009,0.663427168,1.147653393,0.269982623,0.187069385,0.121434645,3.235636592
28,Bolivia,BOL,Inflation,FP.CPI.TOTL.ZG,4.608229989,1.589653779,0.928258852,3.337274997,4.437380801,5.393231069,4.282396048,8.705609236,14.00681077,3.346454201,2.503276058,9.884464198,4.515602914,5.736400237,5.766600746,4.059610411,3.623214318,2.822758055,2.272059872,1.83954505,0.940742153,0.737383721
29,Brazil,BRA,Inflation,FP.CPI.TOTL.ZG,7.044141059,6.840359025,8.450164377,14.71491972,6.5971851,6.869537209,4.183568129,3.641272991,5.678593903,4.888034799,5.038726901,6.636449622,5.40349914,6.204310666,6.329040155,9.029901024,8.739143523,3.44637335,3.664850284,3.732976212,3.211768038,8.301659756
31,Brunei Darussalam,BRN,Inflation,FP.CPI.TOTL.ZG,1.558152476,0.595890411,-2.314972425,0.3,0.814223995,1.244437119,0.159888078,0.96777412,2.084980237,1.035717743,0.356869132,0.137911563,0.111766261,0.389205053,-0.207108732,-0.488347421,-0.278693266,-1.260505646,1.025051793,-0.390522069,1.940319966,1.733413885
32,Bhutan,BTN,Inflation,FP.CPI.TOTL.ZG,4.012120811,3.414789461,2.455357143,2.572308617,4.105936983,5.312631046,5.00045438,5.156111388,8.327160494,4.361122191,7.036383161,8.848985699,10.91965694,7.006666667,8.271060939,4.548143951,3.219886894,4.95508367,2.723963862,2.725821043,5.62999178,7.346838598
33,Botswana,BWA,Inflation,FP.CPI.TOTL.ZG,8.601485149,6.55903767,8.032796625,9.189902656,6.945703637,8.610225285,11.55521879,7.080998472,12.70218839,8.027297031,6.948876587,8.459872334,7.536902611,5.884607071,4.402253092,3.062031696,2.814957914,3.308280768,3.238015589,2.772864429,1.890359168,7.240977656
34,Central African Republic,CAF,Inflation,FP.CPI.TOTL.ZG,3.203400916,3.834860602,2.331817035,4.134709052,-2.066406011,2.883520734,6.695264658,0.959917619,9.258950994,3.521262272,1.4910237,1.194475724,5.478295943,6.98879342,14.89868418,1.402970171,4.945432761,4.180723319,1.61215687,2.685373553,1.710156595,4.259364175
35,Canada,CAN,Inflation,FP.CPI.TOTL.ZG,2.719439957,2.52512014,2.258394409,2.758563214,1.857258719,2.213552034,2.002025395,2.138383993,2.370270674,0.299466803,1.776871541,2.912135089,1.515678231,0.938291898,1.906635907,1.125241361,1.428759547,1.596884129,2.268225672,1.949269024,0.716999632,3.395193185
36,Central Europe and the Baltics,CEB,Inflation,FP.CPI.TOTL.ZG,8.911744187,5.748279817,3.12714223,2.348641696,3.592975942,3.317178244,3.930326038,4.837329283,6.358663802,2.753202239,1.801170221,4.130275626,3.334922677,1.438297872,0.053821313,-0.464499005,-0.054999542,2.075935537,2.534454242,2.664561334,1.672440969,3.839844915
37,Switzerland,CHE,Inflation,FP.CPI.TOTL.ZG,1.558529197,0.98902033,0.642711507,0.638272931,0.802908731,1.171954203,1.059509283,0.732350603,2.426041171,-0.480481936,0.688238707,0.231349208,-0.692552018,-0.217323155,-0.013202539,-1.143908672,-0.434618664,0.53378784,0.936335464,0.36288618,-0.725874933,0.581814168
39,Chile,CHL,Inflation,FP.CPI.TOTL.ZG,3.843272957,3.56910053,2.489398167,2.810178757,1.054738714,3.052576214,3.392017337,4.407799384,8.71626873,0.353045178,1.41071108,3.341216943,3.007448402,1.78955554,4.718675279,4.348773532,3.786193559,2.182718469,2.434889814,2.557544757,3.045490848,4.524568383
40,China,CHN,Inflation,FP.CPI.TOTL.ZG,0.347811227,0.719125609,-0.731970902,1.127603487,3.824637431,1.776414077,1.649430995,4.816767674,5.92525137,-0.728165251,3.175324753,5.553898923,2.619524326,2.621050017,1.921641628,1.437023809,2.000001822,1.593136001,2.0747904,2.899234164,2.419421895,0.981015136
41,Cote d'Ivoire,CIV,Inflation,FP.CPI.TOTL.ZG,2.530775167,4.36152914,3.077264852,3.29680747,1.457988356,3.885830399,2.467191486,1.892006293,6.308527692,1.019504577,1.226456121,4.912433951,1.304511199,2.581170373,0.448682077,1.251499548,0.723178458,0.685881065,0.359409031,-1.10686344,2.425006568,4.091951897
42,Cameroon,CMR,Inflation,FP.CPI.TOTL.ZG,1.22719013,4.419772459,2.834422601,0.623163557,0.23364738,2.013539502,5.11757816,0.921402246,5.337806276,3.043618479,1.275380462,2.939699463,2.742534075,2.05908684,1.834130781,2.685982772,0.861740258,0.642673522,1.074299452,2.452802141,2.437608822,2.271857625
44,"Congo, Rep.",COG,Inflation,FP.CPI.TOTL.ZG,-0.881991517,0.055989922,4.378759718,-0.631844987,2.42976608,3.094490115,6.537843953,2.654646451,4.95875092,4.415003748,0.391525011,1.759587043,5.010187731,4.631616197,0.912139545,3.169097968,3.190561797,0.450063823,1.152778964,2.206073058,1.795371471,1.715642755
45,Colombia,COL,Inflation,FP.CPI.TOTL.ZG,9.225348186,7.965560903,6.351507288,7.129788629,5.904020055,5.051019627,4.293423636,5.544384858,6.996884956,4.202516612,2.272002279,3.415033448,3.169301888,2.016992243,2.898837878,4.989831158,7.513460246,4.314313257,3.240569329,3.523019327,2.526635001,3.495057574
47,Cabo Verde,CPV,Inflation,FP.CPI.TOTL.ZG,-2.477456685,3.349964723,1.884534101,1.188170386,-1.890821723,0.418891613,5.369076871,4.410997042,6.774435464,0.991103481,2.078664709,4.473883422,2.540396442,1.506542857,-0.238778145,0.131187999,-1.407816371,0.784415251,1.256995667,1.106666743,0.605795808,1.862152975
48,Costa Rica,CRI,Inflation,FP.CPI.TOTL.ZG,10.96154966,11.25561571,9.167520485,9.447580916,12.31481502,13.79829491,11.47059681,9.357244564,13.42446355,7.842701677,5.662757084,4.87799831,4.495453144,5.231336142,4.519200985,0.801982005,-0.017478851,1.62590693,2.221114615,2.096046353,0.724911478,1.726477551
49,Caribbean small states,CSS,Inflation,FP.CPI.TOTL.ZG,2.435813035,2.627413142,2.173577925,2.235436644,2.394109821,3.733429165,4.25195322,4.034229829,8.033273277,0.421539126,3.370025402,3.456749672,2.598444141,1.10698554,1.201399645,-0.843826985,0.663427168,1.880384402,1.245000409,1.215949456,0.079977871,2.410703122
53,Cyprus,CYP,Inflation,FP.CPI.TOTL.ZG,4.141657647,1.973041917,2.801155052,4.139065387,2.286217068,2.560161323,2.30468733,2.372651837,4.669008419,0.326276652,2.430040841,3.289449396,2.3890541,-0.399357676,-1.354988854,-2.096997691,-1.429166667,0.531766496,1.435491195,0.250370997,-0.638422798,2.446088672
54,Czechia,CZE,Inflation,FP.CPI.TOTL.ZG,3.775388292,4.66267557,1.90298097,0.118739206,2.760107817,1.857097891,2.533992583,2.853124372,6.358663802,1.019377353,1.472727273,1.917219136,3.287623066,1.438297872,0.34398859,0.309364548,0.683504209,2.450533985,2.149494949,2.847875959,3.161295285,3.839844915
55,Germany,DEU,Inflation,FP.CPI.TOTL.ZG,1.440268187,1.983856936,1.420805605,1.034227766,1.665733409,1.546909652,1.577428259,2.298341797,2.628381749,0.31273763,1.103809161,2.075174525,2.008490922,1.50472098,0.906797949,0.51442054,0.491748625,1.509496558,1.732167661,1.445667015,0.50668989,3.142969673
58,Denmark,DNK,Inflation,FP.CPI.TOTL.ZG,2.903282032,2.337870003,2.424436612,2.075078206,1.154356931,1.817814583,1.924221385,1.693265862,3.416267943,1.30470991,2.31092437,2.758682261,2.397914857,0.78907178,0.56402054,0.452034154,0.25,1.14713217,0.813609467,0.758131573,0.420711974,1.85304544
59,Dominican Republic,DOM,Inflation,FP.CPI.TOTL.ZG,7.724135662,8.883068488,5.223367698,27.44971274,51.46085983,4.190202605,7.572805239,6.143566552,10.6446211,1.442151318,6.329932201,5.796768092,3.694497079,4.830950967,2.998642261,0.836746347,1.614166072,3.279556947,3.56443426,1.81060377,3.781031799,8.24300348
60,Algeria,DZA,Inflation,FP.CPI.TOTL.ZG,0.339163189,4.225988349,1.418301923,4.268953958,3.961800303,1.382446567,2.311499185,3.678995747,4.858590628,5.737060361,3.911061955,4.524211505,8.891450911,3.25423911,2.916926921,4.784447007,6.397694803,5.59111591,4.269990205,1.951768211,2.415130941,7.226063074
61,East Asia & Pacific (excluding high income),EAP,Inflation,FP.CPI.TOTL.ZG,2.158518106,4.272670245,2.34316991,3.234648173,4.534213741,4.540369196,4.63747436,4.810237043,10.33682603,3.675033055,3.611962344,5.235415915,3.225169573,2.927583516,3.370406974,1.086486299,1.757111589,2.88291165,2.828715785,1.857838416,2.393162393,2.544792136
62,Early-demographic dividend,EAR,Inflation,FP.CPI.TOTL.ZG,3.899529803,3.750820575,4.240266607,5.452932243,4.435261084,4.821700507,5.687137726,6.177806835,10.44698751,4.458296071,4.397413832,5.81149209,5.018272542,4.824623143,4.073929575,3.062031696,3.219886894,3.328173375,3.957218312,2.759808735,3.086792948,4.271663815
63,East Asia & Pacific,EAS,Inflation,FP.CPI.TOTL.ZG,1.591969175,3.577554521,1.885720002,2.289156627,3.23751394,3.037023326,3.936162599,3.764002592,8.342086349,1.62173014,3.05730564,5.021460146,2.974607798,2.582687661,2.510876333,0.795279631,1.276990945,1.800342225,2.312603433,1.627243671,0.846905537,2.477102415
64,Europe & Central Asia (excluding high income),ECA,Inflation,FP.CPI.TOTL.ZG,15.94081244,8.354137772,5.810143657,4.950615593,6.921657874,7.87957983,7.795259728,8.591466822,12.37985319,3.436745279,6.647353355,7.858333333,3.316055667,4.597878974,3.068812104,4.027685737,2.134927139,3.429319654,2.613234248,2.889860737,2.746150782,6.650299127
65,Europe & Central Asia,ECS,Inflation,FP.CPI.TOTL.ZG,3.775388292,4.262872289,2.786159886,2.348641696,2.829477962,2.609323082,3.192886378,2.915982619,6.059740463,1.5360765,2.424473618,3.856112447,2.773338541,1.734039635,0.620490637,0.368046842,0.356684501,1.915588465,2.028059631,1.784150974,1.200073489,3.19017771
66,Ecuador,ECU,Inflation,FP.CPI.TOTL.ZG,96.09411369,37.67802094,12.48401857,7.929410005,2.742181329,2.407769783,3.298748463,2.27618478,8.40009594,5.159968292,3.554377346,4.474532658,5.10172181,2.721775777,3.589220166,3.966646233,1.728264633,0.417335589,-0.224103246,0.266012515,-0.338872393,0.133251386
67,"Egypt, Arab Rep.",EGY,Inflation,FP.CPI.TOTL.ZG,2.683805353,2.269757205,2.73723855,4.507776363,11.27061933,4.869396969,7.644526445,9.318969058,18.31683168,11.76349544,11.26518827,10.06492599,7.111729433,9.469719811,10.07021547,10.37049034,13.81360621,29.50660839,14.40146578,9.152799593,5.04493289,5.214049405
68,Euro area,EMU,Inflation,FP.CPI.TOTL.ZG,2.853030393,2.785165427,2.465323192,2.098472191,2.225679164,2.487696652,2.666314946,2.453965281,4.07534336,0.368041998,1.525516021,3.289449396,2.485675622,1.219993423,0.24104743,0.037514381,0.183334861,1.381458714,1.703497947,1.445667015,0.290554556,2.446088672
70,Spain,ESP,Inflation,FP.CPI.TOTL.ZG,3.433515634,3.589834133,3.065656859,3.038888394,3.039248811,3.368814098,3.515575768,2.786797458,4.07534336,-0.287813084,1.799864577,3.196101888,2.446127824,1.408581092,-0.151114838,-0.50036571,-0.202598,1.956076334,1.674981369,0.699518994,-0.322753017,3.09313512
71,Estonia,EST,Inflation,FP.CPI.TOTL.ZG,4.018489525,5.748279817,3.571912702,1.334991165,3.048111075,4.079714232,4.437620424,6.601326031,10.36235803,-0.078408311,2.97204512,4.981901315,3.933399873,2.78056659,-0.106175147,-0.492326007,0.148684908,3.417235495,3.436326884,2.277259312,-0.444531098,4.653166738
72,Ethiopia,ETH,Inflation,FP.CPI.TOTL.ZG,0.662458109,-8.237844534,0.675089102,13.6740452,3.327370479,9.969971235,12.29947631,17.24040083,44.35668588,8.483644045,8.14926403,33.24995988,23.60041768,7.464021929,6.890019516,9.56889956,6.628133372,10.68711503,13.83303566,15.80963217,20.35634686,26.83952216
73,European Union,EUU,Inflation,FP.CPI.TOTL.ZG,3.15076707,3.373968322,2.424436612,2.09199839,2.286217068,2.487696652,2.666314946,2.510665652,4.164971935,0.839262247,1.531122704,3.289449396,2.662841655,1.219993423,0.199343827,-0.06164468,0.183334861,1.429107433,1.73860862,1.630522608,0.497367319,2.554506996
74,Fragile and conflict affected situations,FCS,Inflation,FP.CPI.TOTL.ZG,3.513000898,5.187011919,4.378759718,5.179677819,3.23751394,7.240349393,6.695264658,4.617437722,11.30510988,3.654937791,3.480507637,5.442024705,5.912006025,3.433585268,2.045289146,1.476720489,2.885851073,2.796373189,2.96760366,2.452802141,2.930871841,4.48359014
75,Finland,FIN,Inflation,FP.CPI.TOTL.ZG,3.042100807,2.578440801,1.571220128,0.877440386,0.187120559,0.62387445,1.566663807,2.510665652,4.065953554,-9.17e-07,1.184135232,3.416807543,2.808336226,1.478286157,1.041196212,-0.20792884,0.356684501,0.754015047,1.083820984,1.02409393,0.290554556,2.194574323
76,Fiji,FJI,Inflation,FP.CPI.TOTL.ZG,1.0921646,4.272670245,0.762032086,4.172747778,2.827485194,2.365764538,2.490836388,4.803706413,7.732278579,3.13103559,3.689012297,7.278117827,3.423375234,2.913541936,0.519306475,1.374885426,3.863225382,3.347578348,4.081476376,1.773101825,-2.595243259,0.155855722
77,France,FRA,Inflation,FP.CPI.TOTL.ZG,1.675959887,1.634780795,1.923412287,2.098472191,2.142089646,1.745869364,1.675124496,1.48799806,2.812861949,0.087620478,1.531122704,2.111597952,1.954195316,0.863715498,0.507758823,0.037514381,0.183334861,1.032282751,1.850815083,1.108254923,0.476498853,1.64233141
81,United Kingdom,GBR,Inflation,FP.CPI.TOTL.ZG,1.182956242,1.532349603,1.520402459,1.376500385,1.390397567,2.08913649,2.455661664,2.386561508,3.521408563,1.961731736,2.492654725,3.856112447,2.573234797,2.291666667,1.451120163,0.368046842,1.008417368,2.557755776,2.292839903,1.738104601,0.989486704,2.518371096
82,Georgia,GEO,Inflation,FP.CPI.TOTL.ZG,4.063962014,4.646044421,5.5878373,0.837734532,5.656326362,8.247090431,9.160965084,9.244897456,9.999487616,1.727514611,7.110178975,8.542933333,-0.943658853,-0.512058411,3.068812104,4.003578207,2.134927139,6.035317253,2.615244714,4.852898217,5.20246489,9.566914338
83,Ghana,GHA,Inflation,FP.CPI.TOTL.ZG,40.24093312,41.50949629,9.360932396,29.77297972,18.04273882,15.43899202,11.67918394,10.73426655,16.49463961,19.24694822,10.73338984,8.728459371,11.18634094,11.66619231,15.48961603,17.1499695,17.45463471,12.37192155,7.808765166,7.143640033,9.887289563,9.971088675
86,"Gambia, The",GMB,Inflation,FP.CPI.TOTL.ZG,0.844969567,4.492596092,8.609124744,17.03286654,14.20674328,4.838621775,2.056503424,5.369134738,4.443654909,4.561506877,5.049680759,4.795882662,4.254321998,5.699129896,5.947999357,6.808454946,7.228792721,8.034189745,6.520968239,7.115676256,5.931276366,7.370347589
87,Guinea-Bissau,GNB,Inflation,FP.CPI.TOTL.ZG,8.636320949,3.348122655,3.300121753,-3.502585511,0.883302697,3.329199228,1.954737176,4.617437722,10.46007314,-1.651397336,2.517851402,5.046102263,2.130545803,1.207125557,-1.509244606,1.476720489,1.503120559,1.691114618,0.381324703,0.246600268,1.140009394,2.242488796
89,Greece,GRC,Inflation,FP.CPI.TOTL.ZG,3.151181625,3.373968322,3.629358719,3.530650278,2.898848108,3.545072733,3.195946841,2.895003215,4.152797081,1.210072692,4.712989078,3.329853234,1.501526962,-0.921269454,-1.312260964,-1.735888048,-0.825653978,1.12125452,0.625621413,0.253007522,-1.247983556,1.22382501
90,Grenada,GRD,Inflation,FP.CPI.TOTL.ZG,2.181818182,3.140993052,1.06721548,2.154928099,2.312916782,3.475806938,4.25195322,3.858829225,8.033273277,-0.30865478,3.436509059,3.033472803,2.41077704,-0.043999786,-0.983603056,-0.515448031,1.650389944,0.908458256,0.804102313,0.598149765,-0.740732597,1.219511939
92,Guatemala,GTM,Inflation,FP.CPI.TOTL.ZG,5.977577347,7.285873666,8.132630543,5.603476754,7.578622473,9.108649857,6.560852828,6.821617536,11.35576113,1.859102547,3.859509098,6.214123931,3.781807547,4.343371313,3.418361697,2.388720328,4.448441999,4.424536552,3.751861867,3.69998398,3.214440622,4.261051274
94,Guyana,GUY,Inflation,FP.CPI.TOTL.ZG,6.14854333,2.627413142,5.341015214,5.980978141,4.668466224,6.925543039,6.677157904,12.20015444,8.10202207,2.952300964,3.733377577,4.977735637,2.391935213,1.901251819,0.852630498,-1.001734328,0.836008062,1.904656155,1.282842884,2.087230892,0.993337023,5.032855746
95,High income,HIC,Inflation,FP.CPI.TOTL.ZG,2.615234462,2.578440801,2.041091026,2.049840306,2.119686379,2.523928987,2.457924442,2.756723716,4.523386942,1.433261542,1.961884683,3.329853234,2.59741386,1.471559406,1.033172121,0.319695857,0.443258966,1.551897512,1.831883324,1.570831757,0.537288023,2.508352215
96,"Hong Kong SAR, China",HKG,Inflation,FP.CPI.TOTL.ZG,-3.685503686,-1.658163265,-2.983138781,-2.673796791,-0.274725275,0.826446281,2.000251604,2.035027134,4.303154841,0.579441418,2.292890886,5.30524893,4.053909509,4.337993421,4.42364532,2.990848193,2.409307439,1.493872439,2.40613432,2.883208538,0.250962021,1.568758344
97,Honduras,HND,Inflation,FP.CPI.TOTL.ZG,11.04803493,9.674155569,7.69050972,7.674166394,8.113790971,8.809060748,5.577752077,6.936214709,11.40342708,5.496342738,4.69889065,6.762279573,5.196186155,5.161898986,6.129249303,3.15783118,2.724612233,3.934360844,4.347349378,4.365871598,3.46841178,4.480879634
98,Heavily indebted poor countries (HIPC),HPC,Inflation,FP.CPI.TOTL.ZG,4.165404423,4.60374622,3.895705258,5.302387732,4.474992891,8.169546049,6.739930604,7.254108413,10.6597979,4.362348293,4.69889065,6.429396811,6.314744503,5.161898986,3.969860452,3.77406982,4.664662358,4.975951506,3.048914829,2.685373553,3.301806762,4.259364175
99,Croatia,HRV,Inflation,FP.CPI.TOTL.ZG,4.611315547,3.776702467,1.671784374,1.767337808,2.055396791,3.317178244,3.189825915,2.899282756,6.076968388,2.378528459,1.030555053,2.272727273,3.412073491,2.216582064,-0.21519616,-0.464499005,-1.125,1.129372103,1.50012501,0.771820346,0.154811375,2.554506996
